,DateTime,Temperature,SensorTemp,SensorMoist
343,2017-10-06 10:24:26.521483,83.0,21739.13,13157.0
344,2017-10-06 10:24:27.560574,83.25,21739.13,13157.0
345,2017-10-06 10:24:28.599606,83.0,21739.13,13333.0
346,2017-10-06 10:24:29.639014,82.75,23255.81,12987.0
347,2017-10-06 10:24:30.678132,83.0,25641.03,13333.0
348,2017-10-06 10:24:31.701567,83.0,22222.22,13333.0
349,2017-10-06 10:24:32.741180,82.75,16949.15,13513.0
350,2017-10-06 10:24:33.780316,82.75,20408.16,13698.0
351,2017-10-06 10:24:34.819613,82.75,22222.22,13333.0
352,2017-10-06 10:24:35.859219,82.25,22222.22,13333.0
353,2017-10-06 10:24:36.882038,82.75,21739.13,13333.0
354,2017-10-06 10:24:37.921333,82.75,21739.13,13157.0
355,2017-10-06 10:24:38.960745,82.5,21276.6,13157.0
356,2017-10-06 10:24:39.999695,82.25,21276.6,13157.0
357,2017-10-06 10:24:41.039363,82.5,21739.13,13157.0
358,2017-10-06 10:24:42.062683,82.75,17543.86,13333.0
359,2017-10-06 10:24:43.101895,82.5,21276.6,13157.0
360,2017-10-06 10:24:44.141309,82.5,23809.52,13333.0
361,2017-10-06 10:24:45.180532,82.5,21276.6,12987.0
362,2017-10-06 10:24:46.220139,82.75,21276.6,13157.0
363,2017-10-06 10:24:47.243709,82.25,22727.27,12987.0
364,2017-10-06 10:24:48.282942,82.25,21739.13,13157.0
365,2017-10-06 10:24:49.322283,82.5,23255.81,13157.0
366,2017-10-06 10:24:50.361889,82.5,21276.6,13157.0
367,2017-10-06 10:24:51.385085,82.5,21276.6,13157.0
368,2017-10-06 10:24:52.424780,82.25,21276.6,13157.0
369,2017-10-06 10:24:53.463820,81.75,21276.6,13157.0
370,2017-10-06 10:24:54.503215,82.25,21739.13,13157.0
371,2017-10-06 10:24:55.542620,81.75,21276.6,13157.0
372,2017-10-06 10:24:56.566249,82.25,20408.16,13333.0
373,2017-10-06 10:24:57.605598,82.0,21276.6,13157.0
374,2017-10-06 10:24:58.645078,81.5,24390.24,13157.0
375,2017-10-06 10:24:59.684854,82.0,21276.6,12987.0
376,2017-10-06 10:25:00.724301,82.25,21276.6,13157.0
377,2017-10-06 10:25:01.747861,81.75,18181.82,13333.0
378,2017-10-06 10:25:02.787372,82.5,21276.6,12987.0
379,2017-10-06 10:25:03.827175,82.0,22222.22,13157.0
380,2017-10-06 10:25:04.866586,82.0,23809.52,13333.0
381,2017-10-06 10:25:05.890012,81.75,21276.6,13333.0
382,2017-10-06 10:25:06.929861,81.75,23809.52,12987.0
383,2017-10-06 10:25:07.969306,81.75,21276.6,13157.0
384,2017-10-06 10:25:09.008656,82.0,25000.0,13333.0
385,2017-10-06 10:25:10.048254,81.75,18518.52,13333.0
386,2017-10-06 10:25:11.071815,82.0,21276.6,14084.0
387,2017-10-06 10:25:12.111139,82.0,21276.6,13333.0
388,2017-10-06 10:25:13.150423,82.25,21276.6,13157.0
389,2017-10-06 10:25:14.189681,82.0,21276.6,13333.0
390,2017-10-06 10:25:15.229325,81.5,23255.81,13333.0
391,2017-10-06 10:25:16.252718,82.0,23809.52,13333.0
392,2017-10-06 10:25:17.291920,81.75,21276.6,13333.0
393,2017-10-06 10:25:18.331530,82.0,21276.6,13157.0
394,2017-10-06 10:25:19.371106,81.75,21276.6,12987.0
395,2017-10-06 10:25:20.410350,81.5,21276.6,13157.0
396,2017-10-06 10:25:21.434837,81.75,21276.6,13513.0
397,2017-10-06 10:25:22.472944,81.75,21276.6,13333.0
398,2017-10-06 10:25:23.512629,81.75,17241.38,13333.0
399,2017-10-06 10:25:24.551965,81.5,21276.6,12987.0
400,2017-10-06 10:25:25.575366,81.75,21276.6,12987.0
401,2017-10-06 10:25:26.615100,81.5,16949.15,12987.0
402,2017-10-06 10:25:27.654194,81.75,21276.6,13333.0
403,2017-10-06 10:25:28.693842,81.5,21276.6,13333.0
404,2017-10-06 10:25:29.732935,81.75,21276.6,13333.0
405,2017-10-06 10:25:30.756599,81.75,16949.15,12820.0
406,2017-10-06 10:25:31.795975,81.75,21276.6,13333.0
407,2017-10-06 10:25:32.835406,81.5,21276.6,13333.0
408,2017-10-06 10:25:33.874673,81.5,18518.52,13333.0
